統計期,性別,總計,未滿1~4歲,未滿1歲,1歲,2歲,3歲,4歲,5~9歲,5歲,6歲,7歲,8歲,9歲,10~14歲,10歲,11歲,12歲,13歲,14歲,15~19歲,15歲,16歲,17歲,18歲,19歲,20~24歲,20歲,21歲,22歲,23歲,24歲,25~29歲,25歲,26歲,27歲,28歲,29歲,30~34歲,30歲,31歲,32歲,33歲,34歲,35~39歲,35歲,36歲,37歲,38歲,39歲,40~44歲,40歲,41歲,42歲,43歲,44歲,45~49歲,45歲,46歲,47歲,48歲,49歲,50~54歲,50歲,51歲,52歲,53歲,54歲,55~59歲,55歲,56歲,57歲,58歲,59歲,60~64歲,60歲,61歲,62歲,63歲,64歲,65~69歲,65歲,66歲,67歲,68歲,69歲,70~74歲,70歲,71歲,72歲,73歲,74歲,75~79歲,75歲,76歲,77歲,78歲,79歲,80~84歲,80歲,81歲,82歲,83歲,84歲,85~89歲,85歲,86歲,87歲,88歲,89歲,90~94歲,90歲,91歲,92歲,93歲,94歲,95~99歲,95歲,96歲,97歲,98歲,99歲,100歲以上
112年 3月底,總計,2494813,86027,13455,16018,17101,19258,20195,113748,21348,22735,23360,24251,22054,111364,26113,23966,20054,20916,20315,99670,21330,20005,19329,19460,19546,117266,21377,21327,25876,25185,23501,142295,27427,27948,29062,28978,28880,153155,29019,28960,31107,30570,33499,173086,30884,30554,34536,37973,39139,214560,41982,43803,42660,43680,42435,194179,38607,44609,37801,36865,36297,186270,35818,36807,37942,38033,37670,186304,36413,36382,37085,38283,38141,187828,37931,37125,36982,37415,38375,179272,35582,37246,36775,35430,34239,149556,33798,33362,29932,27955,24509,81299,21599,17554,12807,14591,14748,60180,13839,12856,12431,11100,9954,34369,8646,7596,6885,5928,5314,17729,4616,4284,3481,2949,2399,5607,1868,1443,1049,706,541,1049
112年 3月底,男,1182407,44282,6894,8247,8830,9884,10427,58700,11037,11754,12093,12435,11381,57803,13446,12503,10429,10854,10571,51920,11007,10321,10229,10217,10146,60769,11114,11001,13384,13068,12202,72199,14117,14185,14725,14718,14454,75107,14455,14405,15369,14947,15931,81213,14653,14189,16154,17776,18441,100289,19846,20489,19897,20340,19717,90202,17997,20813,17297,17056,17039,85679,16567,16953,17542,17335,17282,85796,16715,16816,17059,17670,17536,85692,17360,16902,17069,16940,17421,81956,16206,16822,16934,16317,15677,67294,15386,15077,13425,12400,11006,35721,9639,7902,5647,6284,6249,24429,5889,5264,5053,4354,3869,12838,3231,2767,2541,2234,2065,7545,1864,1774,1529,1291,1087,2448,816,631,479,311,211,525
112年 3月底,女,1312406,41745,6561,7771,8271,9374,9768,55048,10311,10981,11267,11816,10673,53561,12667,11463,9625,10062,9744,47750,10323,9684,9100,9243,9400,56497,10263,10326,12492,12117,11299,70096,13310,13763,14337,14260,14426,78048,14564,14555,15738,15623,17568,91873,16231,16365,18382,20197,20698,114271,22136,23314,22763,23340,22718,103977,20610,23796,20504,19809,19258,100591,19251,19854,20400,20698,20388,100508,19698,19566,20026,20613,20605,102136,20571,20223,19913,20475,20954,97316,19376,20424,19841,19113,18562,82262,18412,18285,16507,15555,13503,45578,11960,9652,7160,8307,8499,35751,7950,7592,7378,6746,6085,21531,5415,4829,4344,3694,3249,10184,2752,2510,1952,1658,1312,3159,1052,812,570,395,330,524
112年 4月底,總計,2498488,85295,13463,15762,16936,19087,20047,113712,21345,22480,23366,24274,22247,111636,25854,24150,20437,20851,20344,99581,21356,20085,19240,19465,19435,117059,21264,21244,25593,25200,23758,142035,27136,27834,29090,29006,28969,153095,29049,29099,31016,30886,33045,173006,31108,30741,34299,37892,38966,214639,41977,43547,43014,43504,42597,194641,38930,44345,38056,37116,36194,186496,35946,36813,37925,37929,37883,186289,36504,36307,37135,38236,38107,188298,38128,37199,37141,37302,38528,180339,36011,36985,36977,35911,34455,150860,33708,33567,30030,27580,25975,82182,21493,18454,12783,14621,14831,60500,13906,12897,12467,11118,10112,34469,8699,7596,6859,6016,5299,17713,4587,4306,3476,2932,2412,5594,1849,1483,1002,708,552,1049
112年 4月底,男,1183796,43894,6894,8103,8749,9868,10280,58740,11040,11648,12074,12503,11475,57915,13276,12606,10600,10850,10583,51893,11049,10365,10141,10251,10087,60643,11035,10953,13223,13122,12310,72083,13941,14123,14802,14672,14545,75020,14430,14466,15299,15162,15663,81183,14762,14345,15967,17753,18356,100282,19859,20332,20108,20227,19756,90402,18220,20637,17498,17092,16955,85853,16627,16990,17478,17392,17366,85790,16726,16747,17081,17680,17556,85863,17372,16950,17128,16878,17535,82349,16361,16676,17017,16521,15774,67844,15297,15186,13506,12233,11622,36131,9642,8253,5612,6314,6310,24607,5937,5285,5098,4330,3957,12852,3251,2762,2528,2242,2069,7495,1831,1774,1516,1296,1078,2440,813,652,453,314,208,517
112年 4月底,女,1314692,41401,6569,7659,8187,9219,9767,54972,10305,10832,11292,11771,10772,53721,12578,11544,9837,10001,9761,47688,10307,9720,9099,9214,9348,56416,10229,10291,12370,12078,11448,69952,13195,13711,14288,14334,14424,78075,14619,14633,15717,15724,17382,91823,16346,16396,18332,20139,20610,114357,22118,23215,22906,23277,22841,104239,20710,23708,20558,20024,19239,100643,19319,19823,20447,20537,20517,100499,19778,19560,20054,20556,20551,102435,20756,20249,20013,20424,20993,97990,19650,20309,19960,19390,18681,83016,18411,18381,16524,15347,14353,46051,11851,10201,7171,8307,8521,35893,7969,7612,7369,6788,6155,21617,5448,4834,4331,3774,3230,10218,2756,2532,1960,1636,1334,3154,1036,831,549,394,344,532
112年 5月底,總計,2501988,84974,13724,15624,16809,18863,19954,113497,21171,22222,23468,24237,22399,112116,25694,24382,20977,20642,20421,99588,21317,20061,19207,19583,19420,116793,21061,21175,25348,25206,24003,141798,26858,27821,29097,29031,28991,153330,29254,29131,30852,31193,32900,172848,31213,30913,34067,37837,38818,214739,41842,43437,43160,43517,42783,195045,39172,43914,38525,37219,36215,186672,35911,36858,37865,38174,37864,186407,36620,36340,37122,38232,38093,188612,38222,37441,37125,37307,38517,181328,36531,36771,37182,36168,34676,151627,33549,33674,30913,27818,25673,83060,21925,18724,12928,14589,14894,60683,13982,12954,12424,11210,10113,34559,8790,7634,6846,5999,5290,17714,4619,4276,3469,2941,2409,5557,1818,1469,1002,702,566,1041
112年 5月底,男,1185015,43708,7053,8004,8648,9775,10228,58664,10984,11476,12165,12445,11594,58151,13168,12731,10895,10662,10695,51843,11036,10307,10127,10305,10068,60514,10967,10878,13080,13151,12438,71935,13758,14144,14836,14632,14565,75054,14503,14455,15217,15297,15582,81107,14803,14499,15825,17720,18260,100233,19798,20260,20205,20215,19755,90622,18429,20404,17719,17151,16919,85987,16664,16990,17445,17506,17382,85763,16792,16723,16977,17751,17520,86005,17437,17043,17149,16867,17509,82717,16588,16599,17011,16666,15853,68197,15312,15175,13866,12318,11526,36541,9832,8384,5678,6271,6376,24723,5969,5290,5117,4367,3980,12826,3244,2809,2503,2227,2043,7490,1865,1749,1503,1287,1086,2425,792,653,450,315,215,510
112年 5月底,女,1316973,41266,6671,7620,8161,9088,9726,54833,10187,10746,11303,11792,10805,53965,12526,11651,10082,9980,9726,47745,10281,9754,9080,9278,9352,56279,10094,10297,12268,12055,11565,69863,13100,13677,14261,14399,14426,78276,14751,14676,15635,15896,17318,91741,16410,16414,18242,20117,20558,114506,22044,23177,22955,23302,23028,104423,20743,23510,20806,20068,19296,100685,19247,19868,20420,20668,20482,100644,19828,19617,20145,20481,20573,102607,20785,20398,19976,20440,21008,98611,19943,20172,20171,19502,18823,83430,18237,18499,17047,15500,14147,46519,12093,10340,7250,8318,8518,35960,8013,7664,7307,6843,6133,21733,5546,4825,4343,3772,3247,10224,2754,2527,1966,1654,1323,3132,1026,816,552,387,351,531
112年 6月底,總計,2504687,84703,13798,15469,16831,18795,19810,113707,21137,22138,23486,24332,22614,112639,25562,24552,21503,20492,20530,99750,21424,20089,19288,19638,19311,116440,20905,21257,25052,25158,24068,141729,26747,27869,29034,29013,29066,153036,29360,29114,30655,31423,32484,172751,31458,31244,33650,37713,38686,214950,41676,43367,43412,43441,43054,195587,39425,43698,38946,37421,36097,186845,35980,36974,37824,38104,37963,186598,36675,36340,37205,38344,38034,188505,38095,37651,37188,37282,38289,181838,36900,36652,37225,36319,34742,152496,33742,33531,31596,27898,25729,83522,21977,18917,13189,14467,14972,60778,13920,12986,12475,11280,10117,34566,8800,7637,6868,6016,5245,17672,4638,4233,3460,2910,2431,5528,1818,1437,1028,701,544,1047
112年 6月底,男,1185819,43572,7124,7927,8653,9707,10161,58810,11001,11376,12234,12505,11694,58383,13119,12771,11165,10554,10774,51891,11066,10335,10178,10328,9984,60322,10877,10970,12871,13119,12485,71868,13672,14179,14771,14648,14598,74942,14556,14418,15123,15369,15476,80986,14882,14682,15640,17628,18154,100312,19718,20233,20295,20171,19895,90714,18477,20323,17877,17217,16820,86078,16737,17041,17410,17486,17404,85842,16827,16754,16950,17857,17454,85894,17423,17109,17139,16893,17330,82991,16843,16499,17053,16687,15909,68546,15379,15110,14211,12287,11559,36740,9854,8443,5838,6163,6442,24766,5931,5336,5137,4362,4000,12797,3233,2831,2491,2235,2007,7450,1868,1722,1484,1282,1094,2402,781,641,461,315,204,513
112年 6月底,女,1318868,41131,6674,7542,8178,9088,9649,54897,10136,10762,11252,11827,10920,54256,12443,11781,10338,9938,9756,47859,10358,9754,9110,9310,9327,56118,10028,10287,12181,12039,11583,69861,13075,13690,14263,14365,14468,78094,14804,14696,15532,16054,17008,91765,16576,16562,18010,20085,20532,114638,21958,23134,23117,23270,23159,104873,20948,23375,21069,20204,19277,100767,19243,19933,20414,20618,20559,100756,19848,19586,20255,20487,20580,102611,20672,20542,20049,20389,20959,98847,20057,20153,20172,19632,18833,83950,18363,18421,17385,15611,14170,46782,12123,10474,7351,8304,8530,36012,7989,7650,7338,6918,6117,21769,5567,4806,4377,3781,3238,10222,2770,2511,1976,1628,1337,3126,1037,796,567,386,340,534
112年 7月底,總計,2507143,84573,13878,15416,16762,18635,19882,114068,21130,21920,23530,24465,23023,113371,25358,24791,21995,20506,20721,100121,21448,20192,19470,19675,19336,116183,20800,21237,24652,25288,24206,141321,26361,27997,28878,29017,29068,152825,29323,29176,30514,31714,32098,172521,31660,31416,33385,37536,38524,214843,41423,43370,43431,43362,43257,196333,39855,43261,39585,37334,36298,186743,36048,36854,37786,38086,37969,186614,36828,36384,37231,38230,37941,188414,38307,37657,37075,37314,38061,182126,37255,36433,37310,36610,34518,153487,34163,33387,32209,27885,25843,83968,21967,19218,13352,14387,15044,60839,13860,13112,12430,11319,10118,34629,8845,7664,6863,6005,5252,17595,4660,4188,3454,2899,2394,5511,1839,1439,1018,694,521,1058
112年 7月底,男,1186600,43520,7187,7894,8626,9669,10144,58963,10984,11267,12244,12549,11919,58694,13000,12911,11372,10552,10859,52060,11087,10390,10207,10376,10000,60182,10819,10973,12643,13209,12538,71646,13536,14216,14635,14637,14622,74811,14468,14429,15060,15526,15328,80830,14947,14752,15519,17543,18069,100238,19552,20252,20283,20086,20065,91028,18632,20189,18137,17134,16936,86022,16760,16985,17372,17521,17384,85858,16880,16804,16982,17711,17481,85817,17515,17084,17053,17009,17156,83105,17021,16357,17083,16867,15777,68989,15605,15021,14463,12282,11618,36980,9817,8607,5927,6136,6493,24743,5845,5450,5086,4381,3981,12822,3276,2846,2491,2208,2001,7388,1869,1689,1483,1270,1077,2385,797,629,454,309,196,519
112年 7月底,女,1320543,41053,6691,7522,8136,8966,9738,55105,10146,10653,11286,11916,11104,54677,12358,11880,10623,9954,9862,48061,10361,9802,9263,9299,9336,56001,9981,10264,12009,12079,11668,69675,12825,13781,14243,14380,14446,78014,14855,14747,15454,16188,16770,91691,16713,16664,17866,19993,20455,114605,21871,23118,23148,23276,23192,105305,21223,23072,21448,20200,19362,100721,19288,19869,20414,20565,20585,100756,19948,19580,20249,20519,20460,102597,20792,20573,20022,20305,20905,99021,20234,20076,20227,19743,18741,84498,18558,18366,17746,15603,14225,46988,12150,10611,7425,8251,8551,36096,8015,7662,7344,6938,6137,21807,5569,4818,4372,3797,3251,10207,2791,2499,1971,1629,1317,3126,1042,810,564,385,325,539
112年 8月底,總計,2506788,84177,14009,15348,16735,18402,19683,114020,21022,21797,23445,24384,23372,113599,24964,25169,22245,20367,20854,99993,21289,20287,19471,19563,19383,115762,20670,21093,24303,25375,24321,140754,26068,27913,28731,29020,29022,152567,29312,29181,30321,31878,31875,172101,31871,31543,33028,37222,38437,214264,41025,43142,43658,43061,43378,196874,40288,42384,40486,36938,36778,186352,35978,36582,37772,38000,38020,186659,36958,36396,37261,38054,37990,188440,38338,37567,37038,37485,38012,182428,37322,35811,38045,36856,34394,154382,34233,33478,32455,27966,26250,84488,22040,19573,13632,14229,15014,61042,13926,13190,12425,11330,10171,34723,8832,7750,6838,6047,5256,17564,4650,4181,3460,2917,2356,5542,1845,1447,1021,711,518,1057
112年 8月底,男,1186136,43317,7256,7878,8577,9577,10029,58907,10916,11184,12198,12525,12084,58813,12852,13039,11501,10470,10951,51975,11004,10481,10179,10259,10052,59926,10735,10906,12479,13231,12575,71349,13399,14176,14535,14596,14643,74714,14489,14376,14975,15590,15284,80538,14937,14880,15319,17385,18017,99997,19363,20222,20316,19979,20117,91257,18856,19757,18577,16884,17183,85864,16779,16847,17352,17475,17411,85913,16942,16766,17023,17641,17541,85879,17534,17066,17023,17086,17170,83197,17005,16066,17401,16915,15810,69381,15584,15039,14572,12371,11815,37174,9826,8719,6109,6089,6431,24840,5876,5498,5093,4370,4003,12836,3265,2888,2482,2196,2005,7326,1856,1665,1474,1297,1034,2420,802,647,457,323,191,513
112年 8月底,女,1320652,40860,6753,7470,8158,8825,9654,55113,10106,10613,11247,11859,11288,54786,12112,12130,10744,9897,9903,48018,10285,9806,9292,9304,9331,55836,9935,10187,11824,12144,11746,69405,12669,13737,14196,14424,14379,77853,14823,14805,15346,16288,16591,91563,16934,16663,17709,19837,20420,114267,21662,22920,23342,23082,23261,105617,21432,22627,21909,20054,19595,100488,19199,19735,20420,20525,20609,100746,20016,19630,20238,20413,20449,102561,20804,20501,20015,20399,20842,99231,20317,19745,20644,19941,18584,85001,18649,18439,17883,15595,14435,47314,12214,10854,7523,8140,8583,36202,8050,7692,7332,6960,6168,21887,5567,4862,4356,3851,3251,10238,2794,2516,1986,1620,1322,3122,1043,800,564,388,327,544
112年 9月底,總計,2506251,83712,14040,15110,16797,18119,19646,113877,20838,21583,23543,24275,23638,113457,24542,25580,22277,20207,20851,99854,21142,20344,19585,19363,19420,115316,20379,21166,23686,25639,24446,140242,25308,28129,28865,28862,29078,152218,29415,29177,30095,31901,31630,171483,32167,31576,32747,36672,38321,213663,40771,42993,43801,42779,43319,197348,40806,41447,41440,36798,36857,186122,36007,36322,37597,38034,38162,186544,37173,36173,37150,37922,38126,188389,38340,37559,36995,37609,37886,182894,37507,35499,38463,36981,34444,155523,34297,33739,32543,28173,26771,85119,22186,19840,14270,13835,14988,61346,14010,13273,12386,11405,10272,34872,8881,7834,6731,6157,5269,17595,4632,4211,3475,2907,2370,5615,1883,1447,1034,714,537,1062
112年 9月底,男,1185453,43078,7238,7769,8601,9445,10025,58806,10807,11081,12227,12503,12188,58711,12644,13239,11514,10438,10876,51932,10978,10481,10216,10121,10136,59626,10555,10932,12193,13314,12632,71042,13054,14263,14573,14508,14644,74580,14535,14342,14895,15639,15169,80193,15076,14912,15160,17086,17959,99675,19217,20148,20367,19908,20035,91486,19118,19333,19037,16841,17157,85800,16895,16702,17244,17528,17431,85840,17075,16646,16986,17511,17622,85849,17511,17080,17046,17095,17117,83384,17072,15940,17573,16948,15851,69882,15612,15109,14656,12459,12046,37420,9901,8799,6351,5968,6401,25005,5916,5537,5068,4425,4059,12873,3263,2942,2414,2256,1998,7308,1828,1667,1471,1310,1032,2450,819,637,466,316,212,513
112年 9月底,女,1320798,40634,6802,7341,8196,8674,9621,55071,10031,10502,11316,11772,11450,54746,11898,12341,10763,9769,9975,47922,10164,9863,9369,9242,9284,55690,9824,10234,11493,12325,11814,69200,12254,13866,14292,14354,14434,77638,14880,14835,15200,16262,16461,91290,17091,16664,17587,19586,20362,113988,21554,22845,23434,22871,23284,105862,21688,22114,22403,19957,19700,100322,19112,19620,20353,20506,20731,100704,20098,19527,20164,20411,20504,102540,20829,20479,19949,20514,20769,99510,20435,19559,20890,20033,18593,85641,18685,18630,17887,15714,14725,47699,12285,11041,7919,7867,8587,36341,8094,7736,7318,6980,6213,21999,5618,4892,4317,3901,3271,10287,2804,2544,2004,1597,1338,3165,1064,810,568,398,325,549
112年 10月底,總計,2508658,83547,14355,14875,16741,17935,19641,113813,20578,21662,23425,24108,24040,113435,23778,26173,22588,19854,21042,99824,20952,20457,19672,19166,19577,115048,20150,21324,23020,25955,24599,139737,24637,28411,28566,28982,29141,151908,29419,29309,29931,31997,31252,171401,32690,31512,32475,36176,38548,213086,40333,42871,43917,42464,43501,198155,41450,40295,42596,36617,37197,185863,36038,36151,37571,38161,37942,186443,37457,36007,37133,38050,37796,189018,38722,37642,36854,37879,37921,183456,37431,36097,37909,37343,34676,156706,34165,33966,32989,28525,27061,85962,22405,20058,15116,13314,15069,61739,14212,13288,12392,11585,10262,35148,9002,7834,6867,6202,5243,17674,4635,4171,3551,2915,2402,5627,1882,1450,1044,702,549,1068
112年 10月底,男,1186177,42917,7338,7666,8557,9360,9996,58755,10708,11088,12202,12431,12326,58706,12265,13524,11686,10338,10893,51916,10908,10519,10186,10083,10220,59488,10418,11024,11853,13477,12716,70772,12635,14483,14382,14562,14710,74402,14478,14423,14834,15648,15019,80188,15336,14914,15025,16814,18099,99409,18981,20077,20448,19751,20152,91788,19370,18751,19667,16743,17257,85737,16976,16658,17218,17520,17365,85814,17212,16550,17032,17533,17487,86120,17654,17114,16948,17278,17126,83535,16979,16242,17242,17081,15991,70361,15515,15217,14833,12630,12166,37828,9991,8890,6726,5792,6429,25173,6000,5576,5050,4534,4013,12971,3336,2953,2465,2245,1972,7315,1833,1632,1512,1292,1046,2463,829,640,466,320,208,519
112年 10月底,女,1322481,40630,7017,7209,8184,8575,9645,55058,9870,10574,11223,11677,11714,54729,11513,12649,10902,9516,10149,47908,10044,9938,9486,9083,9357,55560,9732,10300,11167,12478,11883,68965,12002,13928,14184,14420,14431,77506,14941,14886,15097,16349,16233,91213,17354,16598,17450,19362,20449,113677,21352,22794,23469,22713,23349,106367,22080,21544,22929,19874,19940,100126,19062,19493,20353,20641,20577,100629,20245,19457,20101,20517,20309,102898,21068,20528,19906,20601,20795,99921,20452,19855,20667,20262,18685,86345,18650,18749,18156,15895,14895,48134,12414,11168,8390,7522,8640,36566,8212,7712,7342,7051,6249,22177,5666,4881,4402,3957,3271,10359,2802,2539,2039,1623,1356,3164,1053,810,578,382,341,549
112年 11月底,總計,2509894,83064,14417,14580,16809,17743,19515,113696,20437,21559,23221,24204,24275,113479,23249,26482,23019,19766,20963,99892,20657,20764,19813,19133,19525,114825,19900,21428,22409,26191,24897,139190,24006,28316,28349,29313,29206,151498,29434,29270,29873,32122,30799,171108,33369,31496,31852,35898,38493,212924,40225,42589,43970,42628,43512,198552,41692,39393,43665,36905,36897,185833,36128,36197,37286,38124,38098,186343,37401,36013,37138,37768,38023,189052,38678,37658,36919,37813,37984,183962,37561,36303,37838,37196,35064,157591,34270,33938,33296,28874,27213,86977,22929,20206,15658,13153,15031,62065,14183,13382,12456,11689,10355,35338,9027,7886,6926,6218,5281,17762,4648,4175,3589,2915,2435,5664,1891,1468,1057,705,543,1079
112年 11月底,男,1186475,42688,7406,7451,8611,9210,10010,58640,10570,11078,12062,12534,12396,58713,12000,13696,11909,10297,10811,51984,10787,10714,10239,10050,10194,59309,10217,11160,11526,13562,12844,70466,12370,14397,14276,14704,14719,74219,14491,14441,14782,15733,14772,80102,15736,14894,14715,16655,18102,99294,18905,19952,20412,19863,20162,91961,19458,18303,20245,16856,17099,85802,17043,16706,17109,17491,17453,85705,17123,16543,17070,17384,17585,86120,17605,17112,16965,17301,17137,83672,17034,16319,17170,17055,16094,70807,15580,15275,14942,12785,12225,38275,10252,8934,6983,5677,6429,25353,6016,5641,5028,4615,4053,13053,3388,2902,2516,2263,1984,7314,1801,1643,1530,1281,1059,2485,823,650,479,320,213,513
